"Attrition","Age","MonthlyIncome","PercentSalaryHike","PerformanceRating","JobLevel","TotalWorkingYears","Education","EnvironmentSatisfaction","TrainingTimesLastYear","RelationshipSatisfaction","JobSatisfaction","DistanceFromHome","WorkLifeBalance","JobInvolvement","StockOptionLevel","NumCompaniesWorked","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Gender","OverTime","EducationField","BusinessTravel","Department","MaritalStatus","JobRole","HourlyRate","DailyRate","MonthlyRate"
0,51,6132,17,3,2,10,4,2,2,3,3,7,3,2,0,2,1,0,0,0,"1","0","Medical","Travel_Rarely","Research & Development","Married","Manufacturing Director",34,1169,13983
0,58,3346,20,4,1,9,3,2,3,2,2,9,2,2,1,4,1,0,0,0,"0","1","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",75,1145,11873
0,40,10855,11,3,3,15,4,3,2,1,4,4,2,2,1,7,12,11,2,11,"1","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",67,630,8552
0,34,2231,18,3,1,6,4,3,3,4,3,2,3,3,1,6,4,3,1,2,"0","0","Marketing","Travel_Frequently","Sales","Married","Sales Representative",75,303,11314
0,22,2323,24,4,1,2,1,3,6,1,4,19,3,3,2,1,2,2,2,2,"1","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",80,1256,11992
0,27,2024,18,3,1,6,3,4,1,4,2,9,1,3,1,6,2,2,2,2,"1","0","Medical","Non-Travel","Research & Development","Divorced","Research Scientist",57,691,5970
0,28,2713,11,3,1,5,3,3,2,3,4,21,1,3,1,1,5,2,0,2,"1","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",42,440,6672
0,57,9439,16,3,3,12,2,3,2,2,4,24,1,4,1,3,5,3,1,4,"1","1","Life Sciences","Travel_Rarely","Research & Development","Divorced","Healthcare Representative",83,334,23402
0,27,2566,15,3,1,1,3,3,2,4,3,3,2,2,1,1,1,1,0,1,"1","1","Medical","Non-Travel","Research & Development","Divorced","Research Scientist",79,1450,25326
0,50,19926,15,3,5,21,3,3,5,2,2,11,3,3,0,3,5,4,4,4,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Manager",53,1452,17053
0,41,2451,12,3,1,13,3,1,2,1,3,14,3,3,1,4,9,8,1,8,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Scientist",56,465,4609
0,30,9419,12,3,3,12,3,2,2,3,4,5,3,3,1,2,10,9,7,4,"0","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",41,1339,8053
0,38,8686,22,4,2,12,4,1,2,3,4,1,4,2,0,4,8,3,0,7,"0","0","Life Sciences","Travel_Rarely","Sales","Single","Sales Executive",59,702,12930
0,32,3038,20,4,1,8,5,3,2,1,3,6,3,3,0,3,5,4,1,4,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",43,120,12430
0,27,3058,16,3,1,6,3,3,3,4,2,17,2,3,1,0,5,2,1,1,"1","1","Technical Degree","Travel_Rarely","Research & Development","Married","Research Scientist",51,1157,13364
1,19,2325,21,4,1,1,1,3,5,1,1,1,4,1,0,0,0,0,0,0,"0","0","Technical Degree","Travel_Frequently","Sales","Single","Sales Representative",100,602,20989
0,36,2088,12,3,1,13,2,4,3,3,2,3,2,3,0,4,8,7,7,2,"1","0","Medical","Travel_Frequently","Research & Development","Single","Laboratory Technician",30,1480,15062
0,30,3072,11,3,2,12,3,3,4,3,1,9,3,3,2,1,12,9,6,10,"1","0","Medical","Non-Travel","Research & Development","Divorced","Laboratory Technician",66,111,11012
0,45,5006,11,3,2,9,2,3,3,1,1,4,4,3,1,4,5,4,0,3,"0","1","Life Sciences","Travel_Rarely","Sales","Divorced","Sales Executive",30,1268,6319
0,56,4257,18,3,1,19,3,3,3,3,1,8,3,3,1,4,2,2,2,2,"0","1","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Scientist",67,713,13939
0,33,2500,14,3,1,4,3,3,2,1,4,2,4,3,0,0,3,1,0,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",90,134,10515
1,19,1102,22,4,1,1,3,2,3,3,4,2,2,2,0,1,1,0,1,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",47,303,9241
0,46,10453,25,4,3,24,2,2,2,3,1,1,3,3,3,1,24,13,15,7,"0","0","Marketing","Travel_Rarely","Sales","Divorced","Sales Executive",92,526,2137
0,38,2288,12,3,1,2,2,3,3,3,4,9,3,3,0,1,2,2,2,1,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",75,1380,6319
0,31,3929,23,4,1,7,1,3,0,3,4,12,3,3,1,8,4,2,0,2,"0","1","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",95,140,6984
0,34,2311,15,3,1,9,2,4,3,4,2,27,3,3,0,2,3,2,1,2,"0","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",95,629,5711
1,41,3140,22,4,1,4,2,2,5,4,2,20,2,3,0,1,4,3,0,2,"0","1","Marketing","Travel_Rarely","Sales","Single","Sales Representative",70,1356,21728
0,50,3690,15,3,1,5,3,3,2,4,3,1,2,2,1,2,3,2,0,2,"1","0","Medical","Travel_Rarely","Research & Development","Married","Laboratory Technician",86,328,3425
0,53,4450,11,3,2,5,2,4,3,3,1,13,3,4,2,1,4,2,1,3,"0","0","Medical","Travel_Rarely","Research & Development","Divorced","Manufacturing Director",57,1084,26250
0,33,2756,13,3,1,8,3,4,5,4,2,14,3,3,1,1,8,7,1,6,"0","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",72,931,4673
0,40,19033,14,3,5,21,1,4,2,2,3,4,3,3,1,1,20,8,9,9,"0","0","Medical","Travel_Rarely","Research & Development","Married","Manager",46,989,6499
0,55,18722,11,3,5,36,4,3,3,4,2,14,3,4,0,8,24,15,2,15,"1","0","Medical","Travel_Rarely","Research & Development","Single","Research Director",61,692,13339
0,34,9547,17,3,2,10,1,4,2,3,3,2,2,2,0,1,10,9,1,9,"1","0","Life Sciences","Travel_Frequently","Research & Development","Married","Manufacturing Director",45,1069,14074
0,51,13734,18,3,4,21,3,4,6,3,2,3,3,3,0,3,7,7,1,0,"0","0","Medical","Travel_Rarely","Research & Development","Single","Healthcare Representative",98,313,7192
0,52,19999,14,3,5,34,4,3,5,1,3,1,3,2,1,0,33,18,11,9,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Manager",65,699,5678
0,27,2279,16,3,1,7,3,4,2,4,2,9,2,3,0,1,7,7,0,3,"0","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",99,894,11781
1,35,5916,13,3,2,8,2,2,1,1,3,23,3,2,0,3,1,0,0,1,"1","1","Life Sciences","Travel_Rarely","Research & Development","Married","Manufacturing Director",50,556,15497
0,43,2089,14,3,1,7,3,4,3,4,4,7,4,4,3,4,5,4,2,2,"1","0","Medical","Non-Travel","Research & Development","Divorced","Research Scientist",37,1344,5228
0,45,16792,23,4,4,22,2,1,1,4,4,2,3,2,1,9,20,8,11,8,"1","0","Medical","Non-Travel","Research & Development","Married","Manager",65,1195,20462
0,37,3564,12,3,1,8,3,2,3,1,1,21,2,4,1,1,8,7,1,7,"1","1","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",65,290,22977
0,35,4425,11,3,2,10,3,2,5,4,2,2,3,3,0,5,6,2,1,2,"0","0","Medical","Travel_Frequently","Research & Development","Single","Laboratory Technician",37,138,15986
0,42,5265,16,3,2,11,2,3,5,2,3,21,3,3,1,2,5,3,0,2,"0","0","Medical","Non-Travel","Research & Development","Divorced","Manufacturing Director",36,926,16439
0,38,6553,14,3,2,14,4,4,3,2,3,2,3,3,0,9,1,0,0,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Manufacturing Director",88,1261,7259
0,38,6261,18,3,2,9,3,4,3,1,4,29,1,3,1,3,7,7,1,7,"1","0","Technical Degree","Travel_Rarely","Research & Development","Married","Manufacturing Director",54,1084,4185
0,27,4298,19,3,2,6,1,3,1,3,1,1,3,2,1,5,2,2,2,0,"1","0","Technical Degree","Travel_Frequently","Research & Development","Married","Manufacturing Director",60,472,9679
0,49,6804,15,3,2,7,4,4,0,1,4,18,3,3,2,1,7,7,1,7,"1","1","Life Sciences","Non-Travel","Research & Development","Divorced","Manufacturing Director",92,1002,23793
0,34,3815,17,3,1,5,4,4,4,4,3,10,4,3,1,1,5,3,2,0,"1","1","Medical","Travel_Frequently","Research & Development","Divorced","Research Scientist",43,878,5972
0,40,2741,15,3,2,15,2,3,2,3,4,19,4,3,1,8,7,2,3,7,"1","1","Medical","Travel_Rarely","Research & Development","Married","Laboratory Technician",99,905,16523
1,38,6673,19,3,2,17,1,2,2,2,1,29,3,3,0,7,1,0,0,0,"1","1","Medical","Travel_Rarely","Research & Development","Married","Healthcare Representative",70,1180,11354
1,29,7639,22,4,3,10,3,2,3,4,4,27,2,3,3,1,10,4,1,9,"0","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",35,121,24525
0,22,2328,16,3,1,4,3,4,2,1,2,5,2,4,1,1,4,2,2,2,"1","1","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Scientist",60,1136,12392
0,36,2153,13,3,1,8,1,2,2,1,4,18,3,3,0,1,8,1,1,7,"0","0","Medical","Travel_Frequently","Research & Development","Single","Laboratory Technician",73,635,7703
0,40,4876,14,3,2,5,5,4,5,4,4,9,1,2,1,9,3,2,0,2,"1","0","Life Sciences","Non-Travel","Research & Development","Married","Healthcare Representative",63,1151,14242
0,46,9396,16,3,3,17,4,4,3,3,1,1,3,3,1,7,4,2,0,3,"1","0","Medical","Travel_Rarely","Research & Development","Divorced","Healthcare Representative",97,644,12368
1,32,10400,11,3,3,14,4,4,2,3,4,4,2,1,0,1,14,8,9,8,"1","0","Medical","Travel_Rarely","Sales","Married","Sales Executive",32,1045,25812
0,30,8474,22,4,3,12,1,3,2,3,3,1,3,2,0,1,11,8,5,8,"1","0","Life Sciences","Non-Travel","Research & Development","Single","Manufacturing Director",88,829,20925
0,27,9981,14,3,2,7,3,4,2,4,3,20,3,3,0,1,7,7,0,7,"0","0","Life Sciences","Travel_Frequently","Sales","Single","Sales Executive",90,1242,12916
0,51,12490,16,3,3,16,4,2,5,4,2,8,1,2,2,5,10,9,4,7,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Director",81,1469,15736
1,30,2657,11,3,1,8,3,4,5,3,1,3,3,3,0,5,5,2,0,4,"0","1","Technical Degree","Travel_Rarely","Research & Development","Single","Research Scientist",88,1005,8556
0,41,13591,18,3,3,16,3,4,3,3,4,6,3,3,0,3,1,0,0,0,"0","1","Life Sciences","Travel_Rarely","Sales","Single","Manager",75,896,14674
1,30,6696,15,3,2,9,4,3,5,3,1,26,2,2,0,5,6,3,0,1,"0","0","Marketing","Travel_Frequently","Sales","Single","Sales Executive",52,334,22967
1,29,2058,14,3,1,7,3,3,1,4,3,1,2,3,0,0,6,2,1,5,"1","0","Technical Degree","Travel_Rarely","Research & Development","Single","Research Scientist",85,992,19757
0,45,8865,12,3,3,23,3,4,2,4,4,6,3,2,0,6,19,7,12,8,"0","0","Medical","Non-Travel","Sales","Single","Sales Executive",57,1052,16840
0,54,5940,14,3,2,16,3,4,4,4,1,3,3,3,1,2,6,2,0,5,"0","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",52,1147,17011
0,36,5914,16,3,2,16,2,4,3,4,2,5,4,3,0,8,13,11,3,7,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",62,1396,9945
0,33,2622,21,4,1,7,4,3,3,4,2,4,3,2,0,6,3,2,1,1,"0","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",47,147,13248
0,37,12185,14,3,3,10,3,2,1,3,4,11,3,3,3,1,10,8,0,7,"1","1","Other","Travel_Frequently","Research & Development","Divorced","Research Director",47,663,10056
0,38,10609,12,3,3,17,3,1,6,3,3,3,2,3,2,0,16,10,5,13,"1","0","Life Sciences","Travel_Rarely","Sales","Divorced","Sales Executive",76,119,9647
0,31,4345,12,3,2,6,4,3,2,4,3,1,3,1,1,0,5,4,1,4,"1","0","Medical","Non-Travel","Research & Development","Married","Manufacturing Director",90,979,4381
0,59,2177,17,3,1,7,3,3,6,1,4,3,3,2,1,3,1,0,0,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",70,142,8456
0,37,2793,17,3,1,13,4,1,2,3,4,4,3,3,1,4,9,8,5,8,"1","0","Marketing","Travel_Frequently","Sales","Divorced","Sales Representative",41,319,2539
0,29,7918,14,3,3,11,1,2,5,4,4,1,3,3,1,1,11,10,4,1,"0","0","Medical","Travel_Frequently","Sales","Married","Sales Executive",42,1413,6599
0,35,8789,14,3,3,10,3,3,3,1,3,1,4,3,0,1,10,7,0,8,"0","0","Marketing","Travel_Frequently","Sales","Single","Sales Executive",92,944,9096
1,29,2389,13,3,1,4,1,3,3,3,4,18,2,2,0,1,4,3,0,1,"1","1","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",86,896,14961
0,52,3212,15,3,1,6,3,3,3,2,4,2,2,2,0,7,2,2,2,2,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",89,1323,3300
0,42,19232,11,3,5,22,2,3,3,4,4,4,3,3,0,1,22,17,11,15,"1","0","Technical Degree","Travel_Rarely","Research & Development","Married","Manager",58,532,4933
0,59,2267,17,3,1,7,2,2,2,4,3,6,2,3,0,8,2,2,2,2,"1","0","Medical","Travel_Rarely","Human Resources","Married","Human Resources",52,818,25657
0,50,19517,11,3,5,32,4,4,3,3,4,1,2,3,1,3,7,0,0,6,"0","0","Medical","Travel_Rarely","Sales","Divorced","Manager",68,854,24118
1,33,2436,13,3,1,8,3,3,2,3,4,14,1,3,1,5,5,4,0,4,"1","1","Medical","Travel_Rarely","Research & Development","Married","Laboratory Technician",58,813,22149
0,43,16064,22,4,4,22,3,4,3,3,4,16,3,3,1,5,17,13,1,9,"0","1","Marketing","Travel_Rarely","Sales","Married","Manager",80,1034,7744
1,33,2707,20,4,1,13,2,1,3,1,1,2,4,3,0,7,9,7,1,7,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",39,465,21509
0,52,19068,18,3,5,33,4,1,2,4,3,2,4,2,0,1,33,7,15,12,"1","1","Life Sciences","Non-Travel","Sales","Single","Manager",79,771,21030
0,32,3931,11,3,1,6,2,3,5,1,2,4,3,3,1,2,4,3,1,2,"0","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Representative",56,1401,20990
1,32,3730,14,3,1,4,3,4,2,4,3,1,1,2,0,0,3,2,1,2,"1","1","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",62,515,9571
0,39,2232,14,3,1,7,4,3,1,3,3,1,3,3,3,7,3,2,1,2,"0","0","Medical","Travel_Rarely","Research & Development","Divorced","Laboratory Technician",96,1431,15417
0,32,4465,18,3,2,4,4,3,2,1,4,26,3,3,0,0,3,2,2,2,"1","0","Marketing","Non-Travel","Sales","Married","Sales Executive",100,976,12069
0,41,3072,16,3,2,17,2,3,2,1,1,19,2,3,2,2,1,0,0,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Scientist",36,1411,19877
0,40,3319,17,3,2,9,2,1,3,1,4,24,3,3,2,1,9,8,4,7,"1","0","Technical Degree","Travel_Rarely","Research & Development","Divorced","Research Scientist",62,1300,24447
0,45,19202,11,3,5,25,3,3,2,3,4,1,3,4,1,0,24,0,1,7,"1","0","Other","Travel_Rarely","Research & Development","Married","Manager",70,252,15970
0,31,13675,12,3,3,9,4,2,3,1,3,3,3,3,1,9,2,2,2,2,"1","0","Medical","Travel_Frequently","Research & Development","Divorced","Research Director",73,1327,13523
0,33,2911,13,3,1,2,4,3,2,3,4,5,2,2,1,1,2,2,0,2,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",63,832,14776
0,34,5957,13,3,2,13,4,4,3,2,1,2,3,2,1,6,11,9,5,9,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Manufacturing Director",84,470,23687
0,37,3920,14,3,1,17,2,3,2,1,1,1,2,2,1,2,3,1,0,2,"0","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",83,1017,18697
0,45,6434,17,3,2,9,4,1,1,4,3,7,3,4,1,4,3,2,0,2,"1","0","Life Sciences","Travel_Frequently","Research & Development","Married","Manufacturing Director",77,1199,5118
1,37,10048,11,3,3,17,3,1,5,2,3,10,3,3,2,6,1,0,0,0,"1","0","Medical","Travel_Frequently","Research & Development","Divorced","Manufacturing Director",61,504,22573
0,39,10938,25,4,3,20,4,3,1,4,3,2,3,3,0,0,19,6,11,8,"0","0","Technical Degree","Travel_Frequently","Research & Development","Single","Healthcare Representative",64,505,6420
0,29,2340,19,3,1,6,3,3,1,1,4,15,3,3,0,1,6,5,1,5,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",60,665,22673
0,42,6545,13,3,2,10,2,4,1,3,1,17,3,4,0,3,3,2,0,2,"0","1","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",82,916,23016
0,29,6931,14,3,2,10,2,4,2,4,4,20,3,3,1,2,3,2,0,2,"1","0","Marketing","Travel_Rarely","Sales","Divorced","Sales Executive",45,1247,10732
0,25,4898,12,3,2,5,3,1,3,4,3,1,3,3,2,0,4,2,1,2,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Manufacturing Director",62,685,7505
0,42,2593,11,3,1,10,3,4,4,3,1,2,3,2,1,0,9,6,7,8,"0","1","Medical","Travel_Rarely","Research & Development","Divorced","Laboratory Technician",56,269,8007
0,40,19436,19,3,5,22,2,1,5,4,3,2,3,3,1,0,21,7,3,9,"1","0","Medical","Travel_Rarely","Research & Development","Divorced","Research Director",49,1416,5949
0,51,2723,11,3,1,1,3,3,0,2,4,1,2,3,0,1,1,0,0,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",96,833,23231
1,31,3479,11,3,1,6,2,3,2,2,2,29,4,2,0,0,5,4,1,4,"1","0","Medical","Travel_Frequently","Research & Development","Single","Laboratory Technician",71,307,11652
0,32,2794,20,4,1,5,3,2,3,3,2,7,1,4,0,1,5,1,0,3,"1","0","Life Sciences","Travel_Frequently","Research & Development","Married","Laboratory Technician",100,1311,26062
0,38,5249,18,3,2,13,2,4,0,4,4,2,3,2,1,3,8,7,7,5,"1","0","Life Sciences","Non-Travel","Sales","Married","Sales Executive",39,1327,19682
0,32,2176,13,3,2,9,1,4,5,4,1,2,3,2,0,4,6,2,0,4,"1","0","Technical Degree","Travel_Rarely","Research & Development","Single","Laboratory Technician",84,128,19737
0,46,16872,12,3,4,28,3,3,2,2,2,2,2,1,1,3,7,7,7,7,"0","1","Technical Degree","Travel_Rarely","Sales","Married","Manager",75,488,14977
1,28,3485,11,3,1,5,4,1,5,3,3,2,1,3,0,2,0,0,0,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",79,529,14935
0,29,6644,19,3,2,10,3,1,2,2,2,2,3,2,2,2,0,0,0,0,"1","0","Medical","Travel_Rarely","Sales","Married","Sales Executive",78,1210,3687
0,31,5582,21,4,2,10,3,2,2,2,4,23,3,2,1,0,9,0,7,8,"1","0","Medical","Travel_Rarely","Research & Development","Married","Healthcare Representative",64,1463,14408
0,25,4000,12,3,2,6,2,2,2,4,1,5,3,4,2,1,6,3,1,5,"1","0","Life Sciences","Non-Travel","Research & Development","Divorced","Healthcare Representative",85,675,18384
0,45,13496,14,3,4,21,2,3,2,2,4,20,3,3,0,0,20,7,4,10,"1","1","Medical","Travel_Rarely","Research & Development","Married","Healthcare Representative",79,1385,7501
0,36,3210,11,3,1,16,3,4,4,3,4,6,3,3,1,0,15,13,10,11,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",47,1403,20251
0,55,19045,14,3,5,37,3,4,2,3,1,1,3,3,0,0,36,10,4,13,"1","1","Medical","Travel_Rarely","Research & Development","Single","Manager",81,452,18938
1,47,11849,12,3,3,10,4,1,2,4,2,29,2,3,1,1,10,7,9,9,"1","1","Life Sciences","Non-Travel","Research & Development","Married","Manager",88,666,10268
0,28,2070,23,4,1,5,3,4,3,4,4,9,2,3,1,1,5,2,0,4,"1","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",94,1158,2613
0,37,6502,14,3,2,7,4,3,5,2,4,6,4,3,1,4,5,4,0,1,"1","0","Medical","Travel_Rarely","Sales","Married","Sales Executive",98,228,22825
0,21,3230,17,3,1,3,2,4,4,1,3,3,4,2,0,1,3,2,1,0,"1","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",100,996,10531
0,37,13603,18,3,3,15,4,1,2,1,4,1,3,3,2,2,5,2,0,2,"0","1","Medical","Non-Travel","Research & Development","Divorced","Research Director",80,728,11677
0,35,11996,18,3,3,10,3,2,6,2,2,22,2,4,1,7,7,7,6,2,"0","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Manager",71,1315,19100
0,38,5605,24,4,2,8,2,1,3,3,1,7,3,4,1,1,8,0,7,7,"0","1","Medical","Travel_Rarely","Sales","Divorced","Sales Executive",44,322,19191
0,26,6397,20,4,2,6,3,3,6,1,2,1,1,3,1,1,6,5,1,4,"0","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Manufacturing Director",84,1479,26767
0,50,19144,14,3,5,28,1,1,4,1,2,4,2,3,2,3,10,4,1,6,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Director",96,797,15815
0,53,17584,16,3,4,21,4,3,5,4,3,3,2,3,3,3,5,3,1,3,"1","1","Medical","Travel_Rarely","Research & Development","Married","Research Director",45,1070,21016
0,42,4907,25,4,2,20,1,2,3,3,3,1,3,3,0,1,20,16,11,6,"1","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",99,635,24532
0,29,4554,18,3,2,10,2,2,3,1,4,2,2,3,0,1,10,7,0,9,"1","0","Life Sciences","Travel_Frequently","Sales","Single","Sales Executive",44,442,20260
0,55,5415,19,3,2,12,2,2,4,4,4,20,3,3,1,3,10,7,0,8,"1","1","Technical Degree","Travel_Rarely","Research & Development","Married","Laboratory Technician",37,147,15972
0,26,4741,13,3,2,5,2,1,3,3,1,11,3,3,1,1,5,3,3,3,"1","1","Medical","Travel_Frequently","Research & Development","Married","Healthcare Representative",60,496,22722
0,37,2115,12,3,1,17,3,4,3,2,4,1,3,3,0,1,17,12,5,7,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",42,1372,15881
1,44,3161,22,4,1,19,3,4,0,4,3,24,1,3,1,3,1,0,0,0,"1","1","Life Sciences","Travel_Frequently","Research & Development","Divorced","Laboratory Technician",43,920,19920
0,38,5745,14,3,2,10,4,4,2,2,4,23,3,3,1,9,2,2,1,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Healthcare Representative",82,688,18899
1,26,2373,13,3,1,5,4,1,2,4,2,16,3,3,1,2,3,2,0,2,"1","1","Medical","Travel_Rarely","Research & Development","Divorced","Laboratory Technician",45,1449,14180
0,28,3310,21,4,1,5,2,4,3,4,4,8,3,3,0,1,5,3,0,2,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",66,1117,4488
0,49,18665,11,3,5,22,4,3,4,4,1,10,3,3,0,9,3,2,1,2,"0","1","Life Sciences","Travel_Frequently","Research & Development","Single","Research Director",35,636,25594
0,36,4485,12,3,2,10,3,3,2,4,2,3,3,3,0,4,8,0,7,7,"1","0","Technical Degree","Travel_Rarely","Research & Development","Single","Research Scientist",30,506,26285
0,31,2789,11,3,1,2,3,4,5,3,2,5,2,3,1,1,2,2,2,2,"0","0","Marketing","Travel_Frequently","Sales","Divorced","Sales Representative",84,444,3909
